donor_id,blood_type,city,state,latitude,longitude,last_donation_days_ago,contact
D27_001,AB+,Rajahmundry,Andhra Pradesh,16.985133276132114,81.75971559671686,63,+919975749366
D27_002,AB-,Rajahmundry,Andhra Pradesh,16.974077242795452,81.77806094141307,72,+918020184428
D27_003,O+,Rajahmundry,Andhra Pradesh,17.04494711651115,81.82001103594348,143,+918005034996
D27_004,B-,Rajahmundry,Andhra Pradesh,17.00065478965628,81.82249338710908,166,+919014406658
D27_005,O-,Rajahmundry,Andhra Pradesh,17.03753868250651,81.79867293933638,79,+918892351448
D27_006,O+,Rajahmundry,Andhra Pradesh,17.047520403724995,81.79192166914875,148,+918798134537
D27_007,B-,Rajahmundry,Andhra Pradesh,17.049833922415157,81.75547085346034,71,+918073755632
D27_008,AB-,Rajahmundry,Andhra Pradesh,17.057119694505225,81.79708507454244,43,+917440619526
D28_000,O+,Rajahmundry,Andhra Pradesh,16.96625751253718,81.75124423342454,61,+918929811336
D28_001,B+,Rajahmundry,Andhra Pradesh,17.040974671863818,81.74438435696591,161,+917953645978
D28_002,O-,Rajahmundry,Andhra Pradesh,17.050917192712628,81.7767026905819,145,+918702756809
D28_003,O-,Rajahmundry,Andhra Pradesh,16.981447807386346,81.83466553512383,158,+918610237679
D28_004,A+,Rajahmundry,Andhra Pradesh,16.989738487544972,81.74512131243931,87,+919791559885
D28_005,B+,Rajahmundry,Andhra Pradesh,16.97162995877259,81.76390093973133,115,+919029178475
D28_006,AB-,Rajahmundry,Andhra Pradesh,17.002730147398225,81.73573811983056,65,+917340272119
D28_007,O+,Rajahmundry,Andhra Pradesh,16.979435474446834,81.75016496189642,34,+919615120114
D28_008,AB+,Rajahmundry,Andhra Pradesh,16.968988686032425,81.76402315780392,165,+918293434554
D28_009,A+,Rajahmundry,Andhra Pradesh,16.981713950345984,81.79910817321728,61,+919674951016
D28_010,A-,Rajahmundry,Andhra Pradesh,16.968955789529,81.8257276885662,147,+919562974666
D28_011,A+,Rajahmundry,Andhra Pradesh,17.021065494201316,81.79271774575307,167,+917616657849
D28_012,AB+,Rajahmundry,Andhra Pradesh,16.95802643359334,81.7704946039626,104,+919450982005
D29_000,A-,Tuni,Andhra Pradesh,17.35728545576782,82.52730137577069,77,+919259408103
D29_001,A+,Tuni,Andhra Pradesh,17.343982373256004,82.53825450781585,169,+919730185259
D29_002,O-,Tuni,Andhra Pradesh,17.33030202610692,82.4928652231109,129,+917290166087
D29_003,B-,Tuni,Andhra Pradesh,17.378231102145065,82.55406669624756,118,+919499255738
D29_004,B+,Tuni,Andhra Pradesh,17.30937056882952,82.54584237452077,115,+919760786161
D29_005,AB-,Tuni,Andhra Pradesh,17.403018918578884,82.5390941171618,74,+917782878018
D29_006,A-,Tuni,Andhra Pradesh,17.37654150575962,82.58560151507122,64,+917158844179
D29_007,B-,Tuni,Andhra Pradesh,17.30931762756591,82.51118798337151,105,+917179984654
D29_008,O+,Tuni,Andhra Pradesh,17.35647535892545,82.5901532702296,110,+919332299081
D29_009,O+,Tuni,Andhra Pradesh,17.30859907715369,82.55593104988007,151,+918228836941
D29_010,A+,Tuni,Andhra Pradesh,17.391516827707804,82.52443346863814,121,+917534616074
D30_000,AB+,Guntur,Andhra Pradesh,16.324077770551963,80.48315274949552,141,+918660626647
D30_001,B+,Guntur,Andhra Pradesh,16.2993673226537,80.44344133924938,116,+919230272804
D30_002,A-,Guntur,Andhra Pradesh,16.322455132434264,80.40158170060555,98,+919587517187
D30_003,O+,Guntur,Andhra Pradesh,16.28186814282146,80.40169589110751,76,+919838626452
D30_004,O+,Guntur,Andhra Pradesh,16.294338576309965,80.46545529113118,105,+917715733827
D30_005,O-,Guntur,Andhra Pradesh,16.294459965967025,80.46637043957112,143,+918514230707
D30_006,O+,Guntur,Andhra Pradesh,16.313693931049247,80.47283678288298,141,+917246351029
D30_007,AB+,Guntur,Andhra Pradesh,16.2860781130651,80.47379859755623,49,+919918046336
D30_008,A+,Guntur,Andhra Pradesh,16.264024946836255,80.45444629033209,70,+918881937953
D30_009,B+,Guntur,Andhra Pradesh,16.25647033630621,80.47154053735069,38,+918573368806
D31_000,A+,Guntur,Andhra Pradesh,16.31716248288548,80.45444620569134,128,+918593280440
D31_001,AB-,Guntur,Andhra Pradesh,16.33296144717986,80.44393217783339,125,+919274012889
D31_002,AB+,Guntur,Andhra Pradesh,16.28809154413149,80.41440897662997,123,+917487258103
D31_003,B+,Guntur,Andhra Pradesh,16.306557396025646,80.42523873800393,36,+919412365931
D31_004,O+,Guntur,Andhra Pradesh,16.33414944835315,80.45694378112067,60,+917921572928
D31_005,AB-,Guntur,Andhra Pradesh,16.276670834099114,80.40011284177305,103,+917318051098
D31_006,B+,Guntur,Andhra Pradesh,16.346520903078623,80.43105111927424,145,+917377058351
D31_007,O-,Guntur,Andhra Pradesh,16.32760704868196,80.44153971474869,111,+918247096480
D31_008,B+,Guntur,Andhra Pradesh,16.327833910400724,80.47927244567231,106,+919738900744
D31_009,O-,Guntur,Andhra Pradesh,16.30752857451743,80.39867624550784,74,+917863204110
D32_000,AB-,Guntur city,Andhra Pradesh,16.259281402680827,80.44194214372595,90,+918584461407
D32_001,B+,Guntur city,Andhra Pradesh,16.317847836262054,80.39516154816519,149,+918328393535
D32_002,AB-,Guntur city,Andhra Pradesh,16.30922256548303,80.46345645503746,131,+919469178881
D32_003,B+,Guntur city,Andhra Pradesh,16.353890973151376,80.45077385893863,48,+918932625737
D32_004,O-,Guntur city,Andhra Pradesh,16.269486461074504,80.46944537281354,149,+919367830246
D32_005,B+,Guntur city,Andhra Pradesh,16.333431163735767,80.39944329577968,180,+919159783506
D32_006,A-,Guntur city,Andhra Pradesh,16.308463213292402,80.41695245428075,44,+917695642802
D33_000,O-,Guntur city,Andhra Pradesh,16.343568313680965,80.45077777934041,87,+918219978197
D33_001,O+,Guntur city,Andhra Pradesh,16.268450191948308,80.49452316270431,50,+918178758213
D33_002,O+,Guntur city,Andhra Pradesh,16.31026282783082,80.40823084068836,62,+919753020051
D33_003,B+,Guntur city,Andhra Pradesh,16.265940062305578,80.46133591874336,73,+919599051823
D33_004,A+,Guntur city,Andhra Pradesh,16.33134362673266,80.40172534878988,116,+917195256953
D33_005,O+,Guntur city,Andhra Pradesh,16.31393299774856,80.47558390009162,177,+918789226605
D33_006,AB-,Guntur city,Andhra Pradesh,16.337719688144894,80.45344574835472,37,+919756970807
D33_007,AB-,Guntur city,Andhra Pradesh,16.273307791064894,80.47962293144288,107,+918744154114
D33_008,AB-,Guntur city,Andhra Pradesh,16.256117302550535,80.40487930329347,106,+918888091245
D33_009,AB-,Guntur city,Andhra Pradesh,16.295264215777532,80.43290725683518,136,+917617052325
D34_000,O-,Guntur city,Andhra Pradesh,16.345051412791488,80.40372461515524,111,+918591458030
D34_001,A-,Guntur city,Andhra Pradesh,16.279425588640315,80.43729525670406,161,+918148782098
D34_002,B-,Guntur city,Andhra Pradesh,16.261601763500817,80.39570852918003,145,+918649910946
D34_003,B-,Guntur city,Andhra Pradesh,16.343782585223934,80.48087908270742,137,+918406326125
D34_004,O-,Guntur city,Andhra Pradesh,16.266497410122337,80.40658224118926,177,+919210726347
D34_005,AB-,Guntur city,Andhra Pradesh,16.33542156636004,80.44038502730474,149,+917386757895
D34_006,AB-,Guntur city,Andhra Pradesh,16.344182663055246,80.41216244225262,130,+918515672889
D34_007,A+,Guntur city,Andhra Pradesh,16.275649633837354,80.45039987710102,42,+919810025457
D34_008,O+,Guntur city,Andhra Pradesh,16.301183074928893,80.47536523653935,150,+918850820685
D34_009,O+,Guntur city,Andhra Pradesh,16.32026480633594,80.4670336764162,64,+918571688961
D35_000,A+,Guntur Rural,Andhra Pradesh,16.234900164388105,80.27893553018878,132,+919376074389
D35_001,A-,Guntur Rural,Andhra Pradesh,16.216506882497978,80.30450543806404,103,+919361618235
D35_002,A-,Guntur Rural,Andhra Pradesh,16.190738339068922,80.26913814860248,101,+918602874642
D35_003,O-,Guntur Rural,Andhra Pradesh,16.25336851722928,80.27937578815525,116,+919186664545
D35_004,A+,Guntur Rural,Andhra Pradesh,16.18240233524671,80.27317363735676,132,+918430398942
D36_000,AB-,Guntur Rural,Andhra Pradesh,16.378569066457647,80.5949881692078,162,+917600354779
D36_001,O-,Guntur Rural,Andhra Pradesh,16.379925204587696,80.60473657375611,113,+918285201700
D36_002,AB-,Guntur Rural,Andhra Pradesh,16.434548980643545,80.53565405647373,116,+917071455195
D36_003,O-,Guntur Rural,Andhra Pradesh,16.431055639247305,80.60366480311791,124,+919506981604
D36_004,A+,Guntur Rural,Andhra Pradesh,16.42336596159532,80.53222804369857,108,+919815741776
D36_005,B-,Guntur Rural,Andhra Pradesh,16.435815011229632,80.56402732770476,178,+917732343731
D36_006,AB+,Guntur Rural,Andhra Pradesh,16.378452570830035,80.57374768950505,164,+917135594311
D36_007,A-,Guntur Rural,Andhra Pradesh,16.382753432782692,80.54977885661847,176,+918798647685
D36_008,AB+,Guntur Rural,Andhra Pradesh,16.432725026091855,80.54671274093226,68,+919626278260
D36_009,A+,Guntur Rural,Andhra Pradesh,16.43425252321518,80.557543321156,150,+919408990341
D36_010,AB-,Guntur Rural,Andhra Pradesh,16.416222715140005,80.53705025987378,113,+917743812855
D36_011,O-,Guntur Rural,Andhra Pradesh,16.418302321924486,80.57326185765562,147,+919923781318
D37_000,AB-,Guntur Rural,Andhra Pradesh,16.45365941691367,80.59187091355274,97,+919396963917
D37_001,B-,Guntur Rural,Andhra Pradesh,16.528581554632744,80.6654450296476,106,+918241263320
D37_002,AB-,Guntur Rural,Andhra Pradesh,16.466137074501844,80.60209931742014,83,+918174491176
D37_003,A-,Guntur Rural,Andhra Pradesh,16.491780680387365,80.62153808769884,103,+918694503971
D37_004,B+,Guntur Rural,Andhra Pradesh,16.463478265199292,80.59598203416142,118,+917339428835
D37_005,AB-,Guntur Rural,Andhra Pradesh,16.50003020505509,80.6419528499718,118,+917919066362
D37_006,O+,Guntur Rural,Andhra Pradesh,16.52773539337833,80.6368361300647,81,+917589582865
D37_007,B-,Guntur Rural,Andhra Pradesh,16.45867880384103,80.63420239648931,57,+919280805846
D37_008,B-,Guntur Rural,Andhra Pradesh,16.439682110683947,80.60854913660484,87,+919028959334
D37_009,B+,Guntur Rural,Andhra Pradesh,16.434951144640713,80.62225425657796,55,+917678351760
D37_010,AB-,Guntur Rural,Andhra Pradesh,16.48217785204409,80.58716459746677,134,+918233708056
D37_011,O+,Guntur Rural,Andhra Pradesh,16.499022791789027,80.65801269587357,112,+917384230848
D37_012,B-,Guntur Rural,Andhra Pradesh,16.48794822768936,80.63953076782425,176,+917160194739
D37_013,AB+,Guntur Rural,Andhra Pradesh,16.522657497316484,80.58479787075389,74,+917156078445
D37_014,AB-,Guntur Rural,Andhra Pradesh,16.45306416319225,80.6421193201441,131,+918243251189
D38_000,O+,Narasaraopeta,Andhra Pradesh,16.242715186866448,80.00914206907736,32,+918438994940
D38_001,AB-,Narasaraopeta,Andhra Pradesh,16.284828947008872,80.0527420483557,102,+919121337685
D38_002,AB-,Narasaraopeta,Andhra Pradesh,16.213202708149797,80.07929338782431,64,+918420277403
D38_003,AB-,Narasaraopeta,Andhra Pradesh,16.250747533870925,80.07027181734558,71,+917060491148
D38_004,O+,Narasaraopeta,Andhra Pradesh,16.24269712224209,80.07414027502575,116,+917753744909
D39_000,AB+,Narasaraopeta,Andhra Pradesh,16.19485906589598,79.97862977698483,133,+919874432021
D39_001,B+,Narasaraopeta,Andhra Pradesh,16.241499519244055,80.01770140984898,54,+918065354117
D39_002,O+,Narasaraopeta,Andhra Pradesh,16.181688439067603,80.01462955218064,31,+918146731886
D39_003,O+,Narasaraopeta,Andhra Pradesh,16.201577075155498,80.02724373475544,114,+918123362233
D39_004,B-,Narasaraopeta,Andhra Pradesh,16.149543433180053,79.98177848478039,122,+918317723211
D39_005,AB+,Narasaraopeta,Andhra Pradesh,16.211938361989112,80.06226660139471,70,+918335640103
D39_006,O+,Narasaraopeta,Andhra Pradesh,16.180085390310218,79.99204092399687,60,+917573673552
D39_007,B+,Narasaraopeta,Andhra Pradesh,16.188828867277067,80.06883979618952,152,+918604706474
D39_008,AB-,Narasaraopeta,Andhra Pradesh,16.219066052330433,80.05015549917799,136,+917938070754
D39_009,A-,Narasaraopeta,Andhra Pradesh,16.195881665622018,80.02277331240731,93,+918553854176
D39_010,A-,Narasaraopeta,Andhra Pradesh,16.14950680475567,80.02472092487109,49,+919171050399
D39_011,B+,Narasaraopeta,Andhra Pradesh,16.159784715658276,80.0554046007395,81,+918897690739
D39_012,B-,Narasaraopeta,Andhra Pradesh,16.215022796618065,80.01883879668311,59,+919192045446
D39_013,A+,Narasaraopeta,Andhra Pradesh,16.18867423001798,80.02128078432015,144,+918961934510
D40_000,AB-,Piduguralla,Andhra Pradesh,16.496065771222735,79.87445895640332,44,+917093503397
D40_001,O+,Piduguralla,Andhra Pradesh,16.510434322593312,79.91822244828319,131,+919483827971
D40_002,A+,Piduguralla,Andhra Pradesh,16.47115873847786,79.91368048780971,48,+919324279536
D40_003,A-,Piduguralla,Andhra Pradesh,16.527402724808226,79.89084912008457,45,+918233045201
D40_004,B+,Piduguralla,Andhra Pradesh,16.505686206258346,79.92022476829237,134,+919774036963
D40_005,O-,Piduguralla,Andhra Pradesh,16.52807465985809,79.88188996188514,137,+918621334484
D40_006,A-,Piduguralla,Andhra Pradesh,16.497062035410153,79.90982125381255,126,+919316277000
D40_007,O-,Piduguralla,Andhra Pradesh,16.440652316728528,79.94292667760776,64,+918688173960
D40_008,B+,Piduguralla,Andhra Pradesh,16.501574814090613,79.86591102159663,165,+917014917670
D40_009,O+,Piduguralla,Andhra Pradesh,16.47508939011948,79.91555139750109,35,+918821616017
D40_010,AB+,Piduguralla,Andhra Pradesh,16.51112504373758,79.86839320385037,166,+918486744752
D40_011,O+,Piduguralla,Andhra Pradesh,16.447637045123674,79.93116281746238,69,+917484664056
D40_012,AB+,Piduguralla,Andhra Pradesh,16.49028132072089,79.93726579303855,38,+917067198189
D40_013,B-,Piduguralla,Andhra Pradesh,16.435518090288948,79.90303641474793,91,+918917449772
D41_000,B-,Repalle,Andhra Pradesh,16.041479107847987,80.8197015350811,42,+918006479526
D41_001,B-,Repalle,Andhra Pradesh,16.04286357087473,80.85708136214647,168,+917601877719
D41_002,O+,Repalle,Andhra Pradesh,15.990841151714164,80.87111470331216,158,+919474375067
D41_003,O-,Repalle,Andhra Pradesh,15.991115403477671,80.86710083221739,111,+919835590759
D41_004,B-,Repalle,Andhra Pradesh,16.00878102064468,80.80699039205086,163,+919391086093
D41_005,AB+,Repalle,Andhra Pradesh,16.02301006659837,80.78416340969525,74,+918479250414
D41_006,O-,Repalle,Andhra Pradesh,16.037055840730908,80.82030091768296,127,+918288011277
D41_007,B+,Repalle,Andhra Pradesh,16.042866609723813,80.82682688204122,126,+917967847466
D41_008,B+,Repalle,Andhra Pradesh,16.04800261599349,80.8709491173816,106,+919415429277
D41_009,AB+,Repalle,Andhra Pradesh,16.023153675819927,80.7928842751059,135,+918043069385
D41_010,B-,Repalle,Andhra Pradesh,16.00045129936241,80.78738204333948,95,+918931819683
D41_011,A-,Repalle,Andhra Pradesh,16.02098855363472,80.8624156285215,124,+917221348142
D41_012,AB+,Repalle,Andhra Pradesh,16.034792192063456,80.83976720449891,98,+917312606333
D41_013,B-,Repalle,Andhra Pradesh,16.015364420647092,80.86642238515246,78,+918430070821
D42_000,B-,Tenali,Andhra Pradesh,16.283246976320225,80.69554775561144,33,+917503869216
D42_001,B-,Tenali,Andhra Pradesh,16.259093628570497,80.66971685826756,152,+918703521697
D42_002,O-,Tenali,Andhra Pradesh,16.267082388206376,80.63740617443729,91,+919292009846
D42_003,O+,Tenali,Andhra Pradesh,16.215687162738536,80.65062165400238,121,+919135789708
D42_004,A-,Tenali,Andhra Pradesh,16.269812662182,80.67158135731867,149,+918375391482
D42_005,O-,Tenali,Andhra Pradesh,16.22082320188702,80.60391154479811,82,+917950365001
D42_006,A+,Tenali,Andhra Pradesh,16.215608410990978,80.69281582502963,67,+919487399910
D42_007,O+,Tenali,Andhra Pradesh,16.204772141018413,80.63232652859779,136,+918631399401
D42_008,B-,Tenali,Andhra Pradesh,16.23946114823693,80.6648007966121,175,+919941393812
D43_000,AB-,Tenali,Andhra Pradesh,16.290078826725036,80.66056644543987,95,+919107091983
D43_001,B+,Tenali,Andhra Pradesh,16.266705223702502,80.63161461683319,147,+917601117291
D43_002,AB-,Tenali,Andhra Pradesh,16.21183277728613,80.68533345297149,169,+919756550636
D43_003,A+,Tenali,Andhra Pradesh,16.277334849359498,80.60383004114429,45,+919869963931
D43_004,A+,Tenali,Andhra Pradesh,16.234667222241562,80.68065147168252,42,+917993998848
D43_005,B+,Tenali,Andhra Pradesh,16.194342146169067,80.6469702919693,47,+918602884797
D43_006,AB-,Tenali,Andhra Pradesh,16.25935643419899,80.59797017668691,45,+919285835206
D43_007,AB+,Tenali,Andhra Pradesh,16.19461309681279,80.64933876468416,171,+918180002487
D43_008,O+,Tenali,Andhra Pradesh,16.195142259760246,80.67771272209139,167,+919894949501
D43_009,B+,Tenali,Andhra Pradesh,16.20412964286945,80.60602838902513,140,+917639509845
D44_000,O+,Tenali,Andhra Pradesh,16.282700439071327,80.62607247366766,79,+918704657157
D44_001,O-,Tenali,Andhra Pradesh,16.297108779414852,80.64523977455511,50,+918044569947
D44_002,O+,Tenali,Andhra Pradesh,16.26958316254704,80.68412671020315,87,+919807773530
D44_003,A-,Tenali,Andhra Pradesh,16.24170682981043,80.63705695684843,38,+919044426338
D44_004,A+,Tenali,Andhra Pradesh,16.271463515001912,80.60760861225057,44,+918863627766
D44_005,A-,Tenali,Andhra Pradesh,16.29065812121427,80.69125522154401,114,+917986839603
D44_006,AB-,Tenali,Andhra Pradesh,16.22828850527084,80.69175592666085,84,+919939599052
D44_007,A+,Tenali,Andhra Pradesh,16.219114450322007,80.68438276001042,101,+917067251004
D45_000,B+,Gudivada,Andhra Pradesh,16.37427044698469,81.07098613999494,180,+918710668371
D45_001,O+,Gudivada,Andhra Pradesh,16.31529002507147,81.02376221943044,49,+918671414897
D45_002,O-,Gudivada,Andhra Pradesh,16.33742962140829,81.07368951709208,168,+919960566236
D45_003,O-,Gudivada,Andhra Pradesh,16.30441464319474,81.04342382528435,50,+917326495888
D45_004,AB+,Gudivada,Andhra Pradesh,16.395937052720157,81.0323526646978,117,+919723537339
D45_005,AB-,Gudivada,Andhra Pradesh,16.348105345611078,81.03529611977059,99,+918612446667
D45_006,B+,Gudivada,Andhra Pradesh,16.367014485808816,81.06578219075149,140,+917368053428
D45_007,B-,Gudivada,Andhra Pradesh,16.37035585326784,81.00791880096732,105,+917662373991
D46_000,AB+,Machilipatnam,Andhra Pradesh,16.172213822868155,81.09680909177114,69,+917022313296
D46_001,AB-,Machilipatnam,Andhra Pradesh,16.176537749734692,81.11313064432395,108,+917569113257
D46_002,B+,Machilipatnam,Andhra Pradesh,16.183643951597606,81.14185250322213,52,+919200916676
D46_003,A-,Machilipatnam,Andhra Pradesh,16.14317219040133,81.12154542873454,134,+917399707954
D46_004,AB+,Machilipatnam,Andhra Pradesh,16.141780061488397,81.12753500697681,113,+917363781647
D46_005,B-,Machilipatnam,Andhra Pradesh,16.197742043074957,81.10311229233923,173,+918635231601
D46_006,B+,Machilipatnam,Andhra Pradesh,16.167437896353015,81.11299467971493,73,+917626785308
D46_007,B+,Machilipatnam,Andhra Pradesh,16.184013626926276,81.12826423397726,46,+919079757650
D46_008,O-,Machilipatnam,Andhra Pradesh,16.16571597377889,81.1108130068347,49,+919684499242
D46_009,B-,Machilipatnam,Andhra Pradesh,16.186332163290572,81.09970295256807,156,+917029065628
D46_010,O-,Machilipatnam,Andhra Pradesh,16.224707338672186,81.1241429956147,131,+918415370893
D47_000,AB+,Vijayawada,Andhra Pradesh,16.5448865470003,80.65493984671008,115,+919552898167
D47_001,O+,Vijayawada,Andhra Pradesh,16.495405515537506,80.6637168922016,64,+917862650571
D47_002,O-,Vijayawada,Andhra Pradesh,16.481102727131912,80.6088129582544,152,+918370685826
D47_003,AB-,Vijayawada,Andhra Pradesh,16.560115308548358,80.64718643696035,104,+918399670743
D47_004,O+,Vijayawada,Andhra Pradesh,16.54498845154329,80.60828251297394,126,+917489144474
